article_id,ent_span,main_role,fine_grained_roles,max_main_role,avg_main_role,max_fg_role,avg_fg_role
PT_168.txt,Climáximo,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_39.txt,Ocidente,Antagonist,Deceiver,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_329.txt,Derna,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_355.txt,Kiev,Antagonist,Tyrant,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_316.txt,Rio Grande do Sul,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_06.txt,Ucrânia,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
PT_03.txt,EUA,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_288.txt,Rússia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_311.txt,Samoa,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_378.txt,Portugal Hammerskins,Antagonist,Bigot,Antagonist,Antagonist,Terrorist,Terrorist
PT_07.txt,A Organização do Tratado do Atlântico Norte,Antagonist,"Instigator, Foreign Adversary",Antagonist,Antagonist,Saboteur,Saboteur
PT_372.txt,Rússia,Innocent,Victim,Antagonist,Antagonist,Corrupt,Corrupt
PT_379.txt,E. Petrov,Antagonist,Terrorist,Antagonist,Antagonist,Traitor,Traitor
PT_340.txt,Kiev,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_07.txt,Kiev,Antagonist,Foreign Adversary,Antagonist,Antagonist,Saboteur,Saboteur
PT_345.txt,Kiev,Antagonist,Deceiver,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_133.txt,Zelensky,Antagonist,"Saboteur, Instigator",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_28.txt,Washington,Antagonist,Corrupt,Innocent,Innocent,Exploited,Exploited
PT_89.txt,Rússia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_102.txt,Vyacheslav Zinchenko,Antagonist,Terrorist,Innocent,Innocent,Victim,Victim
PT_173.txt,Marina Silva,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_04.txt,SBU,Antagonist,Deceiver,Antagonist,Antagonist,Terrorist,Terrorist
PT_62.txt,Manuel Pires da Rocha,Innocent,Scapegoat,Antagonist,Antagonist,Spy,Spy
PT_118.txt,Berlim,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_164.txt,Islândia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_130.txt,Ucrânia,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_68.txt,Moscovo,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_296.txt,Kiev,Antagonist,"Instigator, Foreign Adversary",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_17.txt,Boris Johnson,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_120.txt,Mikhail Sheremet,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_67.txt,Ocidente,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_76.txt,Kharkiv,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_316.txt,Caatinga,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_317.txt,Amazónia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_354.txt,União Europeia,Antagonist,"Conspirator, Foreign Adversary",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_375.txt,Rússia,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_187.txt,Rio Grande do Sul,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_03.txt,Kiev,Antagonist,"Foreign Adversary, Corrupt",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_115.txt,Ursula von der Leyen,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_54.txt,Rússia,Innocent,Victim,Innocent,Innocent,Victim,Victim
PT_32.txt,Rússia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_122.txt,Adolf Hitler,Antagonist,Tyrant,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_04.txt,Kiev,Antagonist,Deceiver,Antagonist,Antagonist,Terrorist,Terrorist
PT_112.txt,Rússia,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_30.txt,Washington,Antagonist,Corrupt,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_356.txt,Vladimir Putin,Protagonist,Guardian,Innocent,Innocent,Exploited,Exploited
PT_372.txt,Rússia,Protagonist,Virtuous,Antagonist,Antagonist,Corrupt,Corrupt
PT_113.txt,Ucrânia,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_CC_404.txt,Amazónia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_284.txt,Patrick Pouyanné,Antagonist,Corrupt,Innocent,Innocent,Exploited,Exploited
PT_101.txt,Guterres,Protagonist,Virtuous,Innocent,Innocent,Forgotten,Forgotten
PT_12.txt,Kiev,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_103.txt,Wang,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_06.txt,Vasily Malyuk,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
PT_150.txt,Grécia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_55.txt,Tom Southerden,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_104.txt,Viktor Orban,Protagonist,Virtuous,Innocent,Innocent,Forgotten,Forgotten
PT_212.txt,Exército,Protagonist,Guardian,Innocent,Innocent,Victim,Victim
PT_123.txt,Zelensky,Antagonist,"Foreign Adversary, Tyrant",Antagonist,Antagonist,Tyrant,Tyrant
PT_53.txt,John F. Clauser,Protagonist,Guardian,Antagonist,Antagonist,Corrupt,Corrupt
PT_06.txt,Washington,Antagonist,Deceiver,Antagonist,Antagonist,Terrorist,Terrorist
PT_175.txt,Lufthansa,Innocent,Victim,Innocent,Innocent,Exploited,Exploited
PT_28.txt,República Popular de Donetsk,Innocent,Victim,Innocent,Innocent,Exploited,Exploited
PT_120.txt,Ocidente,Antagonist,Corrupt,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_28.txt,Ocidente,Antagonist,Corrupt,Innocent,Innocent,Exploited,Exploited
PT_07.txt,NATO,Antagonist,Instigator,Antagonist,Antagonist,Saboteur,Saboteur
PT_30.txt,Ucrânia,Innocent,Exploited,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_116.txt,China,Protagonist,Peacemaker,Antagonist,Antagonist,Terrorist,Terrorist
PT_292.txt,Volodymyr Zelensky,Antagonist,Terrorist,Antagonist,Antagonist,Saboteur,Saboteur
PT_341.txt,Ocidente,Antagonist,Incompetent,Antagonist,Antagonist,Terrorist,Terrorist
PT_113.txt,Rússia,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_360.txt,Academi,Antagonist,Conspirator,Antagonist,Antagonist,Terrorist,Terrorist
PT_248.txt,Kharkiv,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_299.txt,Kiev,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
PT_133.txt,Comissão Europeia,Antagonist,"Conspirator, Tyrant",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_124.txt,Kiev,Protagonist,Virtuous,Innocent,Innocent,Victim,Victim
PT_130.txt,Ucrânia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_115.txt,União Europeia,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_291.txt,Ucrânia,Antagonist,Instigator,Innocent,Innocent,Forgotten,Forgotten
PT_299.txt,Maria Zakharova,Protagonist,Guardian,Antagonist,Antagonist,Terrorist,Terrorist
PT_248.txt,Toretsk,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_70.txt,Dmytro Kuleba,Protagonist,Peacemaker,Antagonist,Antagonist,Tyrant,Tyrant
PT_161.txt,IPMA,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_149.txt,Duarte Cordeiro,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_313.txt,Golfo Pérsico,Innocent,Victim,Antagonist,Antagonist,Instigator,Instigator
PT_URW_414.txt,Ocidente,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_06.txt,Kirill Budanov,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
PT_87.txt,NATO,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_212.txt,Guarda Municipal,Protagonist,Guardian,Innocent,Innocent,Victim,Victim
PT_147.txt,Agnès Callamard,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_344.txt,Mark Rutte,Protagonist,Guardian,Innocent,Innocent,Victim,Victim
PT_123.txt,Rússia,Protagonist,Peacemaker,Antagonist,Antagonist,Tyrant,Tyrant
PT_360.txt,ASBS Othago,Antagonist,Conspirator,Antagonist,Antagonist,Terrorist,Terrorist
PT_140.txt,Mediterrâneo,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_27.txt,Putin,Protagonist,Peacemaker,Innocent,Innocent,Forgotten,Forgotten
PT_37.txt,NATO,Antagonist,Foreign Adversary,Innocent,Innocent,Victim,Victim
PT_23.txt,Ucrânia,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_69.txt,Rússia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_108.txt,Ocidente,Antagonist,Instigator,Antagonist,Antagonist,Corrupt,Corrupt
PT_10.txt,Presidente Vladimir Putin,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_284.txt,Edina Ifticene,Protagonist,Guardian,Innocent,Innocent,Exploited,Exploited
PT_150.txt,Sifnos,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_246.txt,NATO,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_15.txt,Ucrânia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Terrorist,Terrorist
PT_227.txt,Kiev,Antagonist,Foreign Adversary,Antagonist,Antagonist,Traitor,Traitor
PT_194.txt,Congresso,Antagonist,Corrupt,Antagonist,Antagonist,Tyrant,Tyrant
PT_258.txt,Rússia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_266.txt,UE,Antagonist,Bigot,Antagonist,Antagonist,Saboteur,Saboteur
PT_300.txt,Ministério da Defesa,Protagonist,Guardian,Antagonist,Antagonist,Traitor,Traitor
PT_247.txt,Ucrânia,Innocent,Victim,Innocent,Innocent,Victim,Victim
PT_287.txt,Ministério da Defesa russo,Protagonist,Guardian,Antagonist,Antagonist,Traitor,Traitor
PT_150.txt,Creta,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_76.txt,Dmitry Peskov,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_158.txt,Carlos Cortes,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_29.txt,NATO,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_22.txt,Dinamarca,Antagonist,Deceiver,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_64.txt,Rússia,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_18.txt,Vladimir Zelensky,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_32.txt,Vladimir Putin,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_124.txt,Rússia,Antagonist,"Foreign Adversary, Deceiver",Innocent,Innocent,Victim,Victim
PT_271.txt,Joe Biden,Antagonist,Incompetent,Antagonist,Antagonist,Terrorist,Terrorist
PT_339.txt,Afeganistão,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_372.txt,EUA,Antagonist,Traitor,Antagonist,Antagonist,Corrupt,Corrupt
PT_70.txt,Ucrânia,Protagonist,Peacemaker,Antagonist,Antagonist,Tyrant,Tyrant
PT_170.txt,Nordeste,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_05.txt,Kremlin,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_374.txt,Putin,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_33.txt,Kiev,Antagonist,Corrupt,Antagonist,Antagonist,Terrorist,Terrorist
PT_293.txt,Casa Branca,Protagonist,Guardian,Antagonist,Antagonist,Terrorist,Terrorist
PT_268.txt,Ucrânia,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_379.txt,D. Pavlovsky,Antagonist,Terrorist,Antagonist,Antagonist,Traitor,Traitor
PT_98.txt,Ucrânia,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_04.txt,Kiev,Antagonist,Incompetent,Antagonist,Antagonist,Terrorist,Terrorist
PT_328.txt,Equador,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_356.txt,Rússia,Protagonist,Peacemaker,Innocent,Innocent,Exploited,Exploited
PT_317.txt,Rondónia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_120.txt,Roménia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_168.txt,Governos,Antagonist,Corrupt,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_73.txt,Kiev,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_URW_410.txt,Kiev,Antagonist,Conspirator,Antagonist,Antagonist,Deceiver,Deceiver
PT_URW_419.txt,Vladimir Putin,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_34.txt,Chuck Schumer,Protagonist,Guardian,Antagonist,Antagonist,Conspirator,Conspirator
PT_260.txt,Volodymyr Zelensky,Antagonist,Saboteur,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_292.txt,Ucrânia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Saboteur,Saboteur
PT_279.txt,Kiev,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_196.txt,Greenpeace Brasil,Protagonist,Rebel,Protagonist,Protagonist,Virtuous,Virtuous
PT_293.txt,Ministério da Defesa,Protagonist,Guardian,Antagonist,Antagonist,Terrorist,Terrorist
PT_36.txt,Rússia,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_133.txt,Comissão Europeia,Antagonist,"Incompetent, Traitor",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_344.txt,Kursk,Innocent,Victim,Innocent,Innocent,Victim,Victim
PT_166.txt,José Manuel Fernandes,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_120.txt,Zelensky,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_15.txt,Ministério dos Negócios Estrangeiros,Protagonist,Virtuous,Antagonist,Antagonist,Terrorist,Terrorist
PT_67.txt,Rússia,Protagonist,Virtuous,Innocent,Innocent,Forgotten,Forgotten
PT_121.txt,Ucrânia,Antagonist,Foreign Adversary,Innocent,Innocent,Victim,Victim
PT_174.txt,Marina Silva,Antagonist,Deceiver,Antagonist,Antagonist,Corrupt,Corrupt
PT_36.txt,Pequim,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_317.txt,Rondónia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_16.txt,Robert Kalinak,Protagonist,Virtuous,Innocent,Innocent,Victim,Victim
PT_379.txt,E. Ermolenko,Antagonist,Terrorist,Antagonist,Antagonist,Traitor,Traitor
PT_361.txt,Kiev,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_377.txt,Rússia,Innocent,Forgotten,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_157.txt,Europa,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_72.txt,EUA,Protagonist,Peacemaker,Innocent,Innocent,Exploited,Exploited
PT_378.txt,Terceira Via Alemã,Antagonist,Bigot,Antagonist,Antagonist,Terrorist,Terrorist
PT_238.txt,Estados Unidos,Antagonist,Foreign Adversary,Antagonist,Antagonist,Tyrant,Tyrant
PT_174.txt,Amazónia,Innocent,Victim,Antagonist,Antagonist,Corrupt,Corrupt
PT_67.txt,Rússia,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_388.txt,António Costa,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_302.txt,Kursk,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_100.txt,Mar Vermelho,Innocent,Victim,Innocent,Innocent,Exploited,Exploited
PT_184.txt,Rio Grande do Sul,Innocent,Victim,Protagonist,Protagonist,Underdog,Underdog
PT_72.txt,Rússia,Protagonist,Peacemaker,Innocent,Innocent,Exploited,Exploited
PT_189.txt,Raoni Metuktire,Protagonist,"Virtuous, Guardian",Innocent,Innocent,Exploited,Exploited
PT_358.txt,Rússia,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_20.txt,Kiev,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_141.txt,Missouri,Innocent,Victim,Antagonist,Antagonist,Instigator,Instigator
PT_257.txt,Kiev,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_71.txt,Volodymyr Zelensky,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_15.txt,Kiev,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
PT_311.txt,Fiji,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_93.txt,Dmitri Peskov,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_333.txt,Instituto do Ambiente e da Segurança Humana da Universidade das Nações Unidas,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_141.txt,Mar Vermelho,Innocent,Victim,Antagonist,Antagonist,Instigator,Instigator
PT_33.txt,EUA,Antagonist,Corrupt,Antagonist,Antagonist,Terrorist,Terrorist
PT_150.txt,Feloni,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_351.txt,Marina Silva,Protagonist,Guardian,Innocent,Innocent,Victim,Victim
PT_CC_429.txt,Rick Perry,Antagonist,Incompetent,Antagonist,Antagonist,Incompetent,Incompetent
PT_258.txt,NATO,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_27.txt,Ocidente,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_28.txt,Rússia,Innocent,Victim,Innocent,Innocent,Exploited,Exploited
PT_12.txt,Zelensky,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_99.txt,Dmitry Medvedev,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_318.txt,Canadá,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_108.txt,Volodymyr Zelenskiy,Antagonist,Tyrant,Antagonist,Antagonist,Corrupt,Corrupt
PT_403.txt,Amazónia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_227.txt,Ministério da Defesa,Protagonist,Guardian,Antagonist,Antagonist,Traitor,Traitor
PT_360.txt,Donetsk,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
PT_379.txt,S. K. Mikael,Antagonist,Terrorist,Antagonist,Antagonist,Traitor,Traitor
PT_242.txt,COI,Antagonist,Saboteur,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_368.txt,Viktor Orbán,Protagonist,Peacemaker,Antagonist,Antagonist,Conspirator,Conspirator
PT_64.txt,Kyiv,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_266.txt,Kursk,Innocent,Victim,Antagonist,Antagonist,Saboteur,Saboteur
PT_95.txt,Lavrov,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_77.txt,António Tânger,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_96.txt,Rússia,Protagonist,Peacemaker,Antagonist,Antagonist,Tyrant,Tyrant
PT_403.txt,Terra,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_18.txt,Moscovo,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_378.txt,Frente Nacional,Antagonist,Bigot,Antagonist,Antagonist,Terrorist,Terrorist
PT_92.txt,Estados Unidos da América,Antagonist,Foreign Adversary,Innocent,Innocent,Exploited,Exploited
PT_279.txt,Washington,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_44.txt,Kiev,Antagonist,Tyrant,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_231.txt,Monte Parnitha,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_98.txt,Vladimir Putin,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_141.txt,Arkansas,Innocent,Victim,Antagonist,Antagonist,Instigator,Instigator
PT_276.txt,Corpo de Voluntários Russos,Antagonist,Terrorist,Protagonist,Protagonist,Guardian,Guardian
PT_28.txt,Vladimir Zelensky,Antagonist,Corrupt,Innocent,Innocent,Exploited,Exploited
PT_36.txt,EUA,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_188.txt,Brasil,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_132.txt,Tuapse,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_118.txt,Brasil,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_105.txt,Rússia,Antagonist,Foreign Adversary,Innocent,Innocent,Exploited,Exploited
PT_280.txt,Kiev,Antagonist,Conspirator,Innocent,Innocent,Exploited,Exploited
PT_273.txt,Rússia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_CC_415.txt,Donald Trump,Antagonist,Deceiver,Innocent,Innocent,Forgotten,Forgotten
PT_108.txt,Kiev,Antagonist,Instigator,Antagonist,Antagonist,Corrupt,Corrupt
PT_120.txt,Rússia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_111.txt,Frédérique,Innocent,Victim,Innocent,Innocent,Victim,Victim
PT_354.txt,Lugansk,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_115.txt,Dmitry Peskov,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_49.txt,Stoltenberg,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_392.txt,Lula,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_107.txt,Moscovo,Antagonist,Saboteur,Antagonist,Antagonist,Terrorist,Terrorist
PT_128.txt,Zelensky,Antagonist,"Saboteur, Incompetent",Protagonist,Protagonist,Underdog,Underdog
PT_132.txt,Krasnodar,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_189.txt,Amazónia,Innocent,Victim,Innocent,Innocent,Exploited,Exploited
PT_247.txt,Ursula von der Leyen,Protagonist,Virtuous,Innocent,Innocent,Victim,Victim
PT_379.txt,D. K. F. Patrick,Antagonist,Terrorist,Antagonist,Antagonist,Traitor,Traitor
PT_02.txt,EUA,Antagonist,"Foreign Adversary, Deceiver",Antagonist,Antagonist,Terrorist,Terrorist
PT_383.txt,Rússia,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_25.txt,Rússia,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_355.txt,Rheinmetall,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_08.txt,Ocidente,Antagonist,Instigator,Protagonist,Protagonist,Underdog,Underdog
PT_105.txt,União Europeia,Antagonist,Instigator,Innocent,Innocent,Exploited,Exploited
PT_133.txt,Kiev,Antagonist,"Corrupt, Tyrant",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_127.txt,Viktor Orbán,Protagonist,Peacemaker,Protagonist,Protagonist,Guardian,Guardian
PT_113.txt,Putin,Antagonist,Tyrant,Innocent,Innocent,Forgotten,Forgotten
PT_137.txt,Donald Trump,Antagonist,Incompetent,Protagonist,Protagonist,Rebel,Rebel
PT_384.txt,NATO,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_192.txt,Manaus,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_364.txt,Moscovo,Protagonist,Peacemaker,Antagonist,Antagonist,Terrorist,Terrorist
PT_145.txt,Kos,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_URW_414.txt,Ucrânia,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_188.txt,Pantanal,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_40.txt,NATO,Antagonist,Foreign Adversary,Antagonist,Antagonist,Traitor,Traitor
PT_27.txt,EUA,Antagonist,Deceiver,Innocent,Innocent,Forgotten,Forgotten
PT_264.txt,Federação Russa,Innocent,Victim,Innocent,Innocent,Victim,Victim
PT_366.txt,Kiev,Antagonist,Tyrant,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_349.txt,Estados Unidos da América,Antagonist,Deceiver,Antagonist,Antagonist,Corrupt,Corrupt
PT_303.txt,António Guterres,Protagonist,Guardian,Antagonist,Antagonist,Traitor,Traitor
PT_252.txt,Thomas Matthew Crooks,Antagonist,Terrorist,Innocent,Innocent,Forgotten,Forgotten
PT_378.txt,Resistência Nacional,Antagonist,Bigot,Antagonist,Antagonist,Terrorist,Terrorist
PT_12.txt,Serviço de Segurança da Ucrânia,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_27.txt,Ocidente,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_06.txt,Rússia,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
PT_196.txt,Engajamundo,Protagonist,Rebel,Protagonist,Protagonist,Virtuous,Virtuous
PT_20.txt,NATO,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
