article_id,ent_span,main_role,fine_grained_roles,max_main_role,avg_main_role,max_fg_role,avg_fg_role
A9_BG_3298.txt,САЩ,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_629.txt,Доналд Тръмп,Antagonist,"Instigator, Foreign Adversary",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_2882.txt,Матео Салвини,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_4624.txt,Зеленски,Antagonist,Instigator,Protagonist,Protagonist,Peacemaker,Peacemaker
A9_BG_4844.txt,Крим,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
BG_620.txt,Севастопол,Innocent,Victim,Antagonist,Antagonist,Spy,Spy
A9_BG_5082.txt,САЩ,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_1164.txt,европейски елити,Antagonist,"Instigator, Tyrant",Antagonist,Antagonist,Terrorist,Terrorist
A9_BG_3390.txt,Русия,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
BG_3671.txt,големите западни демокрации,Antagonist,Instigator,Protagonist,Protagonist,Peacemaker,Peacemaker
A7_URW_BG_3618.txt,Зеленски,Antagonist,Tyrant,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_508.txt,Русия,Innocent,Victim,Protagonist,Protagonist,Rebel,Rebel
BG_839.txt,Украйна,Innocent,Victim,Innocent,Innocent,Victim,Victim
BG_678.txt,Западът,Antagonist,Tyrant,Antagonist,Antagonist,Deceiver,Deceiver
A7_URW_BG_2962.txt,Европа,Innocent,Victim,Innocent,Innocent,Scapegoat,Scapegoat
BG_751.txt,Украйна,Innocent,Exploited,Innocent,Innocent,Scapegoat,Scapegoat
A6_CC_BG_11938.txt,Ландрут,Protagonist,Virtuous,Innocent,Innocent,Victim,Victim
BG_679.txt,Украйна,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
BG_723.txt,Зеленски,Protagonist,Rebel,Antagonist,Antagonist,Corrupt,Corrupt
A9_BG_5965.txt,Украйна,Innocent,Exploited,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_8060.txt,САЩ,Antagonist,"Conspirator, Foreign Adversary",Innocent,Innocent,Victim,Victim
A7_URW_BG_8093.txt,Европа,Protagonist,Peacemaker,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_4016.txt,НАТО,Antagonist,Instigator,Antagonist,Antagonist,Incompetent,Incompetent
A9_BG_3431.txt,Владимир Зеленски,Antagonist,Terrorist,Antagonist,Antagonist,Saboteur,Saboteur
BG_866.txt,Украйна,Innocent,Victim,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_5871.txt,Москва,Antagonist,Terrorist,Antagonist,Antagonist,Spy,Spy
BG_541.txt,Украйна,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_509.txt,САЩ,Antagonist,Conspirator,Innocent,Innocent,Forgotten,Forgotten
A7_URW_BG_3062.txt,Русия,Innocent,Victim,Innocent,Innocent,Scapegoat,Scapegoat
BG_3629.txt,Зеленски,Antagonist,Incompetent,Protagonist,Protagonist,Peacemaker,Peacemaker
A9_BG_4971.txt,Полша,Innocent,Victim,Innocent,Innocent,Scapegoat,Scapegoat
BG_3351.txt,Зеленски,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_3652.txt,НАТО,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_5925.txt,Джорджа Мелони,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A6_CC_BG_9522.txt,Австралия,Antagonist,Saboteur,Innocent,Innocent,Scapegoat,Scapegoat
A7_URW_BG_5077.txt,НАТО,Antagonist,Conspirator,Protagonist,Protagonist,Peacemaker,Peacemaker
A7_URW_BG_3566.txt,Съединените американски щати,Antagonist,Tyrant,Antagonist,Antagonist,Corrupt,Corrupt
BG_423.txt,Източна Украйна,Antagonist,Instigator,Innocent,Innocent,Victim,Victim
A9_BG_5155.txt,Съединените щати,Antagonist,Foreign Adversary,Innocent,Innocent,Scapegoat,Scapegoat
A6_CC_BG_10565.txt,YouTube,Antagonist,Corrupt,Antagonist,Antagonist,Incompetent,Incompetent
BG_630.txt,Русия,Antagonist,Incompetent,Antagonist,Antagonist,Spy,Spy
BG_1345.txt,Ню Джърси,Innocent,Victim,Innocent,Innocent,Victim,Victim
A7_URW_BG_3240.txt,САЩ,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_7035.txt,Фицо,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_894.txt,Джон Стосел,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_548.txt,Румен Радев,Antagonist,Incompetent,Innocent,Innocent,Victim,Victim
A9_BG_4577.txt,Гестапо Зеленски,Antagonist,Tyrant,Antagonist,Antagonist,Spy,Spy
A7_URW_BG_6121.txt,Унгария,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_4819.txt,Путин,Antagonist,Tyrant,Innocent,Innocent,Victim,Victim
BG_1164.txt,европейците,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
A9_BG_7303.txt,Байдън,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_4622.txt,Шолц,Antagonist,Traitor,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_866.txt,Русия,Antagonist,Tyrant,Innocent,Innocent,Scapegoat,Scapegoat
BG_504.txt,НАТО,Antagonist,Conspirator,Innocent,Innocent,Exploited,Exploited
A9_BG_4571.txt,Украйна,Antagonist,Tyrant,Antagonist,Antagonist,Incompetent,Incompetent
BG_723.txt,КНДР,Antagonist,"Foreign Adversary, Tyrant",Antagonist,Antagonist,Corrupt,Corrupt
A6_CC_BG_10525.txt,Италия,Protagonist,Guardian,Innocent,Innocent,Scapegoat,Scapegoat
BG_3867.txt,западни държави,Antagonist,"Foreign Adversary, Tyrant",Protagonist,Protagonist,Peacemaker,Peacemaker
BG_696.txt,Украйна,Antagonist,"Instigator, Terrorist",Antagonist,Antagonist,Terrorist,Terrorist
BG_678.txt,САЩ,Antagonist,Terrorist,Antagonist,Antagonist,Deceiver,Deceiver
A9_BG_5817.txt,Брюксел,Antagonist,Traitor,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_6700.txt,Европейския съюз,Antagonist,Saboteur,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_3543.txt,Украйна,Antagonist,Tyrant,Antagonist,Antagonist,Incompetent,Incompetent
BG_4732.txt,Украйна,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_3385.txt,Украйна,Innocent,Exploited,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_3599.txt,Армения,Protagonist,Rebel,Protagonist,Protagonist,Peacemaker,Peacemaker
BG_435.txt,Владимир Зеленски,Innocent,Exploited,Antagonist,Antagonist,Spy,Spy
A9_BG_5225.txt,Литва,Innocent,Victim,Antagonist,Antagonist,Corrupt,Corrupt
BG_538.txt,САЩ,Antagonist,Foreign Adversary,Innocent,Innocent,Scapegoat,Scapegoat
BG_423.txt,руското население,Innocent,Victim,Innocent,Innocent,Victim,Victim
BG_430.txt,американците,Innocent,Exploited,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_3616.txt,Украйна,Antagonist,Deceiver,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_1044.txt,ГЕРБ,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
BG_670.txt,украински войници,Innocent,Victim,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_4606.txt,Владимир Путин,Protagonist,Peacemaker,Protagonist,Protagonist,Peacemaker,Peacemaker
A7_URW_BG_5868.txt,Владимир Путин,Antagonist,Deceiver,Innocent,Innocent,Scapegoat,Scapegoat
BG_704.txt,М.Саакашвили,Antagonist,"Foreign Adversary, Terrorist",Antagonist,Antagonist,Incompetent,Incompetent
BG_629.txt,Югославия,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_4648.txt,Москва,Protagonist,"Peacemaker, Virtuous",Antagonist,Antagonist,Spy,Spy
BG_457.txt,Вашингтон,Innocent,Victim,Antagonist,Antagonist,Spy,Spy
BG_526.txt,Русия,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
BG_463.txt,КНДР,Innocent,Victim,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_3563.txt,Путин,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_7035.txt,НАТО,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_480.txt,Владимир Зеленски,Antagonist,"Incompetent, Traitor",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_894.txt,Германия,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_3808.txt,Дания,Antagonist,Foreign Adversary,Innocent,Innocent,Scapegoat,Scapegoat
BG_751.txt,Путин,Protagonist,Virtuous,Innocent,Innocent,Scapegoat,Scapegoat
BG_751.txt,Зеленски,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
A7_URW_BG_2596.txt,Русия,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_5720.txt,Зеленски,Antagonist,Deceiver,Antagonist,Antagonist,Saboteur,Saboteur
BG_553.txt,Западът,Antagonist,Instigator,Protagonist,Protagonist,Underdog,Underdog
BG_526.txt,Севастопол,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
BG_616.txt,Пентагона,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_3909.txt,Украйна,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_6121.txt,Вашингтон,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_696.txt,Вашингтон,Antagonist,Instigator,Antagonist,Antagonist,Terrorist,Terrorist
BG_637.txt,Вашингтон,Antagonist,Instigator,Innocent,Innocent,Scapegoat,Scapegoat
BG_1390.txt,Equinor,Protagonist,Rebel,Protagonist,Protagonist,Guardian,Guardian
A6_CC_BG_8520.txt,Васил Терзиев,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
BG_546.txt,САЩ,Antagonist,Foreign Adversary,Antagonist,Antagonist,Corrupt,Corrupt
BG_538.txt,Севастопол,Innocent,Victim,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_3543.txt,България,Antagonist,Corrupt,Antagonist,Antagonist,Incompetent,Incompetent
BG_5942.txt,САЩ,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_4374.txt,Байдън,Antagonist,Foreign Adversary,Protagonist,Protagonist,Peacemaker,Peacemaker
A6_CC_BG_11388.txt,Citigroup Inc,Antagonist,Saboteur,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_7303.txt,Клинтън,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_8450.txt,Украйна,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
BG_541.txt,Русия,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_437.txt,Зеленски,Antagonist,Incompetent,Antagonist,Antagonist,Spy,Spy
BG_704.txt,Запада,Antagonist,Instigator,Antagonist,Antagonist,Incompetent,Incompetent
A9_BG_2566.txt,Латвия,Antagonist,Conspirator,Antagonist,Antagonist,Spy,Spy
BG_582.txt,Северна Корея,Antagonist,Foreign Adversary,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_3818.txt,Москва,Protagonist,Peacemaker,Antagonist,Antagonist,Terrorist,Terrorist
BG_3368.txt,Украйна,Innocent,Victim,Innocent,Innocent,Scapegoat,Scapegoat
BG_612.txt,Русия,Innocent,Victim,Innocent,Innocent,Victim,Victim
A9_BG_4978.txt,Руската федерация,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_561.txt,ЕС,Antagonist,Corrupt,Innocent,Innocent,Exploited,Exploited
A9_BG_4737.txt,Владимир Путин,Protagonist,Peacemaker,Protagonist,Protagonist,Peacemaker,Peacemaker
BG_585.txt,Ейск,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
BG_701.txt,Украйна,Antagonist,Corrupt,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_3079.txt,ЕС,Antagonist,"Foreign Adversary, Corrupt",Antagonist,Antagonist,Corrupt,Corrupt
BG_3351.txt,Зеленски,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_4197.txt,Владимир Зеленски,Antagonist,Traitor,Antagonist,Antagonist,Incompetent,Incompetent
A7_URW_BG_5868.txt,Русия,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
BG_3753.txt,Русия,Protagonist,Guardian,Innocent,Innocent,Scapegoat,Scapegoat
BG_679.txt,Севастопол,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
A9_BG_4576.txt,Полша,Antagonist,Tyrant,Protagonist,Protagonist,Rebel,Rebel
A9_BG_4189.txt,Великобритания,Antagonist,Instigator,Antagonist,Antagonist,Saboteur,Saboteur
BG_561.txt,Унгария,Protagonist,Virtuous,Innocent,Innocent,Exploited,Exploited
BG_628.txt,Русия,Innocent,Forgotten,Innocent,Innocent,Scapegoat,Scapegoat
A7_URW_BG_7035.txt,Орбан,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_7303.txt,Тръмп,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
BG_548.txt,Кремъл,Antagonist,Deceiver,Innocent,Innocent,Victim,Victim
A9_BG_8028.txt,Вашингтон,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_670.txt,Запад,Antagonist,"Conspirator, Instigator, Foreign Adversary",Innocent,Innocent,Scapegoat,Scapegoat
BG_855.txt,Руската федерация,Protagonist,"Virtuous, Guardian",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_3909.txt,Русия,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_5178.txt,Владимир Путин,Antagonist,Tyrant,Innocent,Innocent,Victim,Victim
BG_423.txt,САЩ,Antagonist,Foreign Adversary,Innocent,Innocent,Victim,Victim
BG_457.txt,Северна Корея»,Antagonist,Foreign Adversary,Antagonist,Antagonist,Spy,Spy
BG_548.txt,Путин,Antagonist,Tyrant,Innocent,Innocent,Victim,Victim
BG_628.txt,Сергей Шойгу,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_3431.txt,Русия,Innocent,Victim,Antagonist,Antagonist,Saboteur,Saboteur
A9_BG_3290.txt,Зеленски,Antagonist,Corrupt,Innocent,Innocent,Victim,Victim
A7_URW_BG_2658.txt,Байдън,Antagonist,Foreign Adversary,Innocent,Innocent,Scapegoat,Scapegoat
A7_URW_BG_3566.txt,Европа,Antagonist,Foreign Adversary,Antagonist,Antagonist,Corrupt,Corrupt
BG_559.txt,Сирия,Innocent,Victim,Protagonist,Protagonist,Virtuous,Virtuous
A9_BG_7303.txt,ЕС,Antagonist,Corrupt,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_6875.txt,Европейския съюз,Antagonist,Traitor,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_4571.txt,НАТО,Antagonist,Conspirator,Antagonist,Antagonist,Incompetent,Incompetent
A9_BG_2972.txt,САЩ,Antagonist,Foreign Adversary,Antagonist,Antagonist,Terrorist,Terrorist
BG_3909.txt,Западните страни,Antagonist,"Instigator, Tyrant",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_551.txt,Русия,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_5914.txt,Русия,Antagonist,Incompetent,Antagonist,Antagonist,Incompetent,Incompetent
A9_BG_4978.txt,САЩ,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_5082.txt,Володимир Зеленски,Innocent,Scapegoat,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_585.txt,Краснодар,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
BG_430.txt,САЩ,Antagonist,Corrupt,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_4483.txt,САЩ,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A6_CC_BG_11388.txt,Bank of America Corp,Antagonist,Saboteur,Innocent,Innocent,Scapegoat,Scapegoat
BG_456.txt,Байдън,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_4844.txt,ВСУ,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
BG_1163.txt,ЕС,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
BG_473.txt,Запад,Antagonist,Tyrant,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_3364.txt,Украйна,Innocent,Victim,Antagonist,Antagonist,Spy,Spy
BG_1826.txt,Людмил Кърджилов,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_553.txt,Украйна,Innocent,Victim,Protagonist,Protagonist,Underdog,Underdog
BG_6045.txt,Русия,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_5053.txt,Русия,Antagonist,Tyrant,Antagonist,Antagonist,Incompetent,Incompetent
A9_BG_4272.txt,Западът,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_5548.txt,Украйна,Protagonist,Martyr,Protagonist,Protagonist,Peacemaker,Peacemaker
BG_513.txt,Байдън,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_670.txt,САЩ,Antagonist,Instigator,Innocent,Innocent,Scapegoat,Scapegoat
BG_573.txt,Зеленски,Antagonist,Tyrant,Antagonist,Antagonist,Terrorist,Terrorist
A9_BG_4898.txt,Владимир Путин,Antagonist,Tyrant,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_5448.txt,Зеленски,Antagonist,Incompetent,Antagonist,Antagonist,Corrupt,Corrupt
A7_URW_BG_6694.txt,Борис Джонсън,Antagonist,Saboteur,Antagonist,Antagonist,Spy,Spy
BG_629.txt,Великобритания,Innocent,Forgotten,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_3290.txt,САЩ,Antagonist,"Conspirator, Foreign Adversary",Innocent,Innocent,Victim,Victim
A7_URW_BG_2783.txt,Американците,Antagonist,Instigator,Innocent,Innocent,Scapegoat,Scapegoat
A7_URW_BG_3564.txt,Западът,Antagonist,Instigator,Antagonist,Antagonist,Bigot,Bigot
A7_URW_BG_5077.txt,Доналд Тръмп,Protagonist,Peacemaker,Protagonist,Protagonist,Peacemaker,Peacemaker
A9_BG_4216.txt,Франция,Antagonist,Foreign Adversary,Antagonist,Antagonist,Terrorist,Terrorist
BG_723.txt,ООН,Antagonist,Incompetent,Antagonist,Antagonist,Corrupt,Corrupt
BG_3284.txt,Германия,Antagonist,Foreign Adversary,Antagonist,Antagonist,Terrorist,Terrorist
A9_BG_4483.txt,Великобритания,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_3385.txt,Запада,Antagonist,Tyrant,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_2710.txt,Европейският съюз,Antagonist,Traitor,Innocent,Innocent,Scapegoat,Scapegoat
BG_704.txt,Цхинвал,Innocent,Victim,Antagonist,Antagonist,Incompetent,Incompetent
A9_BG_3672.txt,Запад,Antagonist,"Conspirator, Instigator",Antagonist,Antagonist,Corrupt,Corrupt
BG_1044.txt,ЕС,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_4885.txt,Джо Байдън,Antagonist,Deceiver,Antagonist,Antagonist,Incompetent,Incompetent
BG_888.txt,JP Morgan,Antagonist,Traitor,Innocent,Innocent,Scapegoat,Scapegoat
A7_URW_BG_3370.txt,САЩ,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_4884.txt,Украйна,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
BG_423.txt,Украйна,Antagonist,Incompetent,Innocent,Innocent,Victim,Victim
A6_CC_BG_12082.txt,Европейският съюз,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
BG_676.txt,Украйна,Innocent,Victim,Innocent,Innocent,Victim,Victim
BG_559.txt,Украйна,Innocent,Victim,Protagonist,Protagonist,Virtuous,Virtuous
BG_666.txt,Украйна,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_3586.txt,Blackrock,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
A7_URW_BG_2882.txt,Европейския съюз,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_5470.txt,Путин,Antagonist,Tyrant,Antagonist,Antagonist,Tyrant,Tyrant
A7_URW_BG_4629.txt,НАТО,Antagonist,Instigator,Innocent,Innocent,Scapegoat,Scapegoat
BG_576.txt,Съпругата на Владимир Зеленски,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_3909.txt,Западните лидери,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_509.txt,Запада,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
BG_629.txt,САЩ,Antagonist,"Deceiver, Traitor",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_2973.txt,ЕС,Antagonist,Foreign Adversary,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_5226.txt,Молдова,Innocent,Victim,Antagonist,Antagonist,Corrupt,Corrupt
A7_URW_BG_5178.txt,Сахел,Innocent,Victim,Innocent,Innocent,Victim,Victim
A9_BG_3142.txt,Чхиквадзе,Antagonist,Traitor,Antagonist,Antagonist,Traitor,Traitor
A9_BG_2566.txt,Литва,Antagonist,Conspirator,Antagonist,Antagonist,Spy,Spy
A9_BG_4830.txt,украинските ултранацисти,Antagonist,Tyrant,Antagonist,Antagonist,Terrorist,Terrorist
BG_696.txt,НАТО,Antagonist,"Conspirator, Instigator, Foreign Adversary",Antagonist,Antagonist,Terrorist,Terrorist
BG_701.txt,Западът,Antagonist,"Instigator, Foreign Adversary",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A6_CC_BG_11938.txt,ЕС,Protagonist,Guardian,Innocent,Innocent,Victim,Victim
BG_612.txt,Севастопол,Innocent,Victim,Innocent,Innocent,Victim,Victim
BG_939.txt,Урсула фон дер Лай/н/ен,Antagonist,Deceiver,Antagonist,Antagonist,Traitor,Traitor
A9_BG_4658.txt,Русия,Antagonist,Tyrant,Antagonist,Antagonist,Spy,Spy
A7_URW_BG_8093.txt,Америка,Antagonist,Instigator,Innocent,Innocent,Scapegoat,Scapegoat
BG_612.txt,ВСУ,Antagonist,Terrorist,Innocent,Innocent,Victim,Victim
BG_613.txt,Кремъл,Antagonist,Tyrant,Antagonist,Antagonist,Spy,Spy
BG_4366.txt,Европа,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_6700.txt,Съединените щати,Antagonist,Saboteur,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_3273.txt,Америка,Antagonist,Foreign Adversary,Antagonist,Antagonist,Traitor,Traitor
BG_3909.txt,Русия,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_679.txt,Република Крим,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
BG_473.txt,Владимир Путин,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_2963.txt,Западът,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
BG_3867.txt,Украйна,Antagonist,Incompetent,Protagonist,Protagonist,Peacemaker,Peacemaker
BG_555.txt,Украйна,Antagonist,Corrupt,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_5078.txt,Владимир Путин,Antagonist,Tyrant,Innocent,Innocent,Scapegoat,Scapegoat
A7_URW_BG_4906.txt,патриарх Даниил,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_699.txt,Русия,Innocent,Victim,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_4851.txt,Запада,Antagonist,Incompetent,Protagonist,Protagonist,Rebel,Rebel
A7_URW_BG_3566.txt,Руската федерация,Innocent,Exploited,Antagonist,Antagonist,Corrupt,Corrupt
A9_BG_5965.txt,Зеленски,Antagonist,Traitor,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_3351.txt,Путин,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_637.txt,Урсула,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
BG_696.txt,Лондон,Antagonist,Instigator,Antagonist,Antagonist,Terrorist,Terrorist
BG_497.txt,Севастопол,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
BG_616.txt,Севастопол,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_7720.txt,Зеленски,Antagonist,Corrupt,Antagonist,Antagonist,Corrupt,Corrupt
BG_3759.txt,САЩ,Antagonist,"Conspirator, Foreign Adversary",Innocent,Innocent,Scapegoat,Scapegoat
A7_URW_BG_2596.txt,Европа,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A9_BG_3675.txt,Макрон,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_4389.txt,Путин,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_1352.txt,Кузман Илиев,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
A7_URW_BG_2882.txt,Йенс Столтенберг,Antagonist,Tyrant,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_560.txt,Владимир Путин,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_521.txt,Киев,Antagonist,Corrupt,Antagonist,Antagonist,Terrorist,Terrorist
BG_508.txt,САЩ,Antagonist,"Conspirator, Foreign Adversary",Protagonist,Protagonist,Rebel,Rebel
BG_679.txt,САЩ,Antagonist,Instigator,Antagonist,Antagonist,Terrorist,Terrorist
BG_629.txt,Аржентина,Antagonist,Terrorist,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
BG_637.txt,Шолц,Antagonist,Incompetent,Innocent,Innocent,Scapegoat,Scapegoat
A9_BG_4576.txt,Украйна,Protagonist,Martyr,Protagonist,Protagonist,Rebel,Rebel
A9_BG_4116.txt,Европа,Protagonist,Martyr,Innocent,Innocent,Scapegoat,Scapegoat
BG_3079.txt,НАТО,Antagonist,"Conspirator, Foreign Adversary",Antagonist,Antagonist,Corrupt,Corrupt
