article_id,entity_mention,main_role,predicted_main_role
EN_UA_008586.txt,Brussels,Antagonist,Innocent
EN_UA_013710.txt,ICC,Antagonist,Antagonist
EN_UA_300023.txt,Russia,Antagonist,Innocent
EN_UA_004616.txt,European countries,Protagonist,Protagonist
EN_UA_300043.txt,Zelensky,Antagonist,Antagonist
EN_UA_300053.txt,Kiev,Antagonist,Innocent
EN_UA_029053.txt,Joe Biden,Antagonist,Protagonist
EN_UA_103403.txt,Moscow,Antagonist,Antagonist
EN_UA_024050.txt,German Army,Antagonist,Antagonist
EN_UA_100864.txt,Putin,Antagonist,Innocent
EN_UA_300009.txt,Bashkort,Protagonist,Antagonist
EN_CC_200110.txt,Morfogen,Innocent,Innocent
EN_CC_200144.txt,White House,Antagonist,Innocent
EN_UA_021270.txt,Yermak,Antagonist,Antagonist
EN_UA_027879.txt,Putin,Antagonist,Antagonist
EN_UA_010091.txt,Kremlin,Antagonist,Antagonist
EN_UA_024321.txt,Moscow,Antagonist,Innocent
EN_UA_300139.txt,Ukrainians,Innocent,Innocent
EN_CC_200262.txt,de,Antagonist,Antagonist
EN_UA_021872.txt,Finland,Antagonist,Innocent
EN_CC_200289.txt,NOAA,Antagonist,Innocent
EN_CC_300040.txt,BP,Antagonist,Innocent
EN_UA_011260.txt,Ukrainian leadership,Antagonist,Antagonist
EN_UA_025165.txt,US politicians,Antagonist,Antagonist
EN_UA_017310.txt,US,Protagonist,Innocent
EN_UA_021918.txt,China’s Liberation Army,Antagonist,Innocent
EN_UA_013617.txt,ICC,Antagonist,Innocent
EN_CC_100047.txt,Democrats,Antagonist,Innocent
EN_UA_016012.txt,Oleksandr Usyk,Protagonist,Innocent
EN_CC_200105.txt,Bill Gates,Antagonist,Antagonist
EN_UA_022339.txt,Prime Minister of Britain Mr. [Boris] Johnson,Antagonist,Antagonist
EN_UA_300052.txt,Russian people in the West,Innocent,Protagonist
EN_UA_021310.txt,China,Antagonist,Innocent
EN_UA_300034.txt,US,Antagonist,Innocent
EN_UA_025764.txt,Russia,Antagonist,Innocent
EN_UA_001032.txt,Joe Biden,Protagonist,Antagonist
EN_UA_103995.txt,Benjamin Netanyahu,Antagonist,Antagonist
EN_UA_104434.txt,Putin,Antagonist,Antagonist
EN_UA_001032.txt,Ukraine,Innocent,Antagonist
EN_UA_100601.txt,Belarus,Antagonist,Antagonist
EN_UA_002531.txt,Russian military,Antagonist,Innocent
EN_CC_200073.txt,DeSantis,Antagonist,Innocent
EN_UA_029155.txt,Volodymyr Zelensky,Antagonist,Innocent
EN_CC_200105.txt,Mark Van den Oever,Protagonist,Innocent
EN_UA_300153.txt,the World Economic Forum,Antagonist,Protagonist
EN_UA_020543.txt,Russia,Antagonist,Innocent
EN_CC_200327.txt,Ella Whelan,Antagonist,Innocent
EN_UA_026142.txt,Bogdan Syrotiuk,Innocent,Protagonist
EN_CC_100136.txt,Lord Lawson,Antagonist,Innocent
EN_UA_027787.txt,Ukrainian leaders,Antagonist,Innocent
EN_CC_200318.txt,The Royal College of Physicians,Antagonist,Antagonist
EN_UA_103732.txt,Zelensky,Antagonist,Antagonist
EN_CC_200022.txt,United Nations Environment Program,Antagonist,Innocent
EN_CC_100014.txt,Republicans,Innocent,Antagonist
EN_UA_002668.txt,Ukrainians,Protagonist,Antagonist
EN_UA_014014.txt,Lula,Protagonist,Innocent
EN_UA_300038.txt,Russia,Antagonist,Antagonist
EN_UA_300073.txt,Kyiv,Antagonist,Innocent
EN_CC_200021.txt,Adams,Antagonist,Innocent
EN_UA_026697.txt,Victor Orban,Protagonist,Innocent
EN_UA_013617.txt,China,Protagonist,Innocent
EN_CC_200152.txt,Gov. DeSantis,Protagonist,Protagonist
EN_CC_100035.txt,Soros,Antagonist,Antagonist
EN_UA_027676.txt,the US,Protagonist,Innocent
EN_CC_200098.txt,Harris,Antagonist,Antagonist
EN_UA_025764.txt,Biden,Antagonist,Innocent
EN_CC_200101.txt,Liberal members of Parliament,Antagonist,Innocent
EN_UA_013727.txt,Ukraine,Innocent,Antagonist
EN_UA_013617.txt,American Secretary of State Madeleine Albright,Antagonist,Innocent
EN_UA_023816.txt,NATO,Antagonist,Antagonist
EN_CC_100124.txt,Michael Mann,Antagonist,Innocent
EN_CC_200343.txt,Marxists,Antagonist,Innocent
EN_UA_024628.txt,Germany,Protagonist,Innocent
EN_CC_200134.txt,Europe,Innocent,Innocent
EN_UA_100864.txt,Russia,Antagonist,Antagonist
EN_UA_004209.txt,NATO,Antagonist,Innocent
EN_UA_300040.txt,Ukrainian government,Antagonist,Antagonist
EN_UA_016012.txt,Vasyl Lomachenko,Protagonist,Innocent
EN_UA_024050.txt,German generals,Antagonist,Antagonist
EN_UA_013257.txt,Russia,Protagonist,Innocent
EN_UA_011260.txt,Russia,Protagonist,Antagonist
EN_CC_200144.txt,Abigail Disney,Antagonist,Protagonist
EN_UA_029053.txt,Putin,Antagonist,Protagonist
EN_UA_023008.txt,Carlson,Innocent,Antagonist
EN_UA_026142.txt,Sunak,Antagonist,Innocent
EN_UA_300132.txt,the United States,Antagonist,Antagonist
EN_UA_024847.txt,Russia,Innocent,Innocent
EN_UA_026142.txt,Bogdan,Protagonist,Protagonist
EN_CC_200041.txt,Biden regime,Antagonist,Innocent
EN_CC_200116.txt,Trudeau,Antagonist,Innocent
EN_UA_001052.txt,German Chancellor Olaf Scholz,Protagonist,Innocent
EN_UA_300011.txt,President Vladimir Putin,Antagonist,Antagonist
EN_UA_002531.txt,Russian invaders,Antagonist,Innocent
EN_CC_300040.txt,Chevron,Antagonist,Innocent
EN_UA_300082.txt,Kiev,Antagonist,Antagonist
EN_UA_300023.txt,Russia,Antagonist,Innocent
EN_UA_300090.txt,Ukraine,Antagonist,Innocent
EN_UA_000104.txt,Russia,Antagonist,Innocent
EN_UA_024847.txt,Ukraine,Antagonist,Innocent
EN_UA_010091.txt,Ukraine,Protagonist,Innocent
EN_UA_014014.txt,Argentina,Innocent,Innocent
EN_UA_300108.txt,Alexei Navalny,Innocent,Antagonist
EN_UA_027676.txt,Kyiv,Innocent,Innocent
EN_UA_013617.txt,America,Antagonist,Innocent
EN_CC_200097.txt,Thomas Middleditch,Antagonist,Innocent
EN_CC_200144.txt,CEF,Antagonist,Protagonist
EN_UA_026142.txt,Israel,Antagonist,Protagonist
EN_UA_024628.txt,Washington,Protagonist,Innocent
EN_UA_021310.txt,Philippines,Innocent,Innocent
EN_UA_300052.txt,Munich Philharmonic Orchestra,Antagonist,Antagonist
EN_CC_200191.txt,Scottish government,Antagonist,Antagonist
EN_UA_013727.txt,U.S,Antagonist,Antagonist
EN_UA_022051.txt,United Kingdom,Antagonist,Innocent
EN_CC_200221.txt,Gorbachev,Antagonist,Protagonist
EN_UA_016012.txt,Zinchenko,Protagonist,Innocent
EN_CC_200105.txt,Farmers Defence Force,Protagonist,Innocent
EN_CC_200234.txt,World Economic Forum (WEF,Antagonist,Antagonist
EN_UA_013617.txt,Putin,Protagonist,Innocent
EN_CC_200101.txt,Ted Eng,Protagonist,Antagonist
EN_UA_300108.txt,Sergei Skripal,Innocent,Antagonist
EN_UA_017831.txt,United States,Innocent,Antagonist
EN_UA_027676.txt,Putin,Antagonist,Antagonist
EN_UA_023816.txt,Western countries,Antagonist,Antagonist
EN_UA_002668.txt,Putin,Antagonist,Antagonist
EN_UA_028103.txt,Russian government,Antagonist,Antagonist
EN_CC_200342.txt,Espen Barth Eide,Antagonist,Protagonist
EN_UA_013617.txt,Russia,Protagonist,Innocent
EN_UA_025764.txt,Stanislav Petrov,Protagonist,Protagonist
EN_UA_027879.txt,Russia,Protagonist,Innocent
EN_UA_013257.txt,Russia,Protagonist,Innocent
EN_UA_017831.txt,Biden administration,Antagonist,Innocent
EN_CC_200168.txt,Trump,Antagonist,Protagonist
EN_UA_001032.txt,Boris Johnson,Protagonist,Antagonist
EN_UA_300079.txt,United States,Antagonist,Innocent
EN_UA_300053.txt,Nikolay Solsky,Antagonist,Antagonist
EN_CC_200245.txt,Gore,Antagonist,Antagonist
EN_UA_027676.txt,Nato,Protagonist,Innocent
EN_CC_200016.txt,DemonRAT,Antagonist,Innocent
EN_CC_100106.txt,Al Gore,Antagonist,Innocent
EN_UA_300079.txt,Zelensky,Antagonist,Innocent
EN_UA_300009.txt,Bashkir people,Innocent,Antagonist
EN_UA_300134.txt,Ukraine,Innocent,Protagonist
EN_CC_200245.txt,Democrat party,Antagonist,Innocent
EN_UA_300127.txt,Russia,Antagonist,Antagonist
EN_CC_200337.txt,The Met Office,Antagonist,Antagonist
EN_UA_002416.txt,Clegg,Protagonist,Antagonist
EN_CC_200145.txt,China,Antagonist,Protagonist
EN_UA_016012.txt,Vladimir Putin,Antagonist,Innocent
EN_UA_300052.txt,Carnegie Hall,Antagonist,Antagonist
EN_CC_200041.txt,World Bank,Antagonist,Innocent
EN_UA_021310.txt,China,Antagonist,Antagonist
EN_CC_200227.txt,Guardian,Protagonist,Antagonist
EN_UA_300006.txt,Ukraine,Innocent,Antagonist
EN_UA_002531.txt,Klitschko,Protagonist,Innocent
EN_CC_100012.txt,the United Nations,Antagonist,Protagonist
EN_UA_029053.txt,Volodymyr Zelenskyy,Protagonist,Innocent
EN_UA_022016.txt,Ukraine,Innocent,Innocent
EN_CC_200254.txt,Schumer,Antagonist,Antagonist
EN_UA_100587.txt,Vladimir Putin,Antagonist,Antagonist
EN_UA_015443.txt,Ukraine,Protagonist,Innocent
EN_UA_300082.txt,Ukrainian special services,Antagonist,Innocent
EN_UA_021872.txt,Poland,Antagonist,Innocent
EN_UA_300000.txt,Putin,Antagonist,Innocent
EN_UA_027787.txt,the United States,Antagonist,Antagonist
EN_CC_200016.txt,Climate Defiance,Antagonist,Innocent
EN_CC_200337.txt,Claire Nasir,Antagonist,Innocent
EN_UA_300082.txt,Oleg Tsarev,Innocent,Antagonist
EN_UA_028103.txt,Moscow,Antagonist,Antagonist
EN_UA_027676.txt,Putin,Antagonist,Innocent
EN_UA_024628.txt,Berlin,Protagonist,Innocent
EN_UA_029053.txt,the West,Antagonist,Innocent
EN_UA_300117.txt,Ukrainians,Innocent,Innocent
EN_CC_200324.txt,Al Jaber,Antagonist,Innocent
EN_UA_300079.txt,Joe Biden,Antagonist,Innocent
EN_CC_200168.txt,Caroline van der Plas,Antagonist,Protagonist
EN_UA_026142.txt,Scholz,Antagonist,Innocent
EN_UA_016012.txt,Wladimir Klitschko,Protagonist,Innocent
EN_UA_021263.txt,Hamas,Antagonist,Antagonist
EN_UA_300018.txt,Armed Forces of Ukraine,Antagonist,Antagonist
EN_CC_100014.txt,Tractor Supply's Producer's Pride,Antagonist,Innocent
EN_CC_200105.txt,Netherlands,Antagonist,Antagonist
EN_UA_100587.txt,RUSSIA,Antagonist,Antagonist
EN_CC_100035.txt,Alexandria Ocasio-Cortez,Antagonist,Innocent
EN_UA_015962.txt,Vyacheslav Gladkov,Protagonist,Innocent
EN_UA_014829.txt,Vladimir Putin,Innocent,Antagonist
EN_UA_010735.txt,Russia's,Antagonist,Antagonist
EN_UA_025165.txt,Kiev,Protagonist,Innocent
EN_UA_012234.txt,Solovyov,Antagonist,Antagonist
EN_CC_200097.txt,Abigail Disney,Antagonist,Innocent
EN_CC_200141.txt,King Charles III,Antagonist,Protagonist
EN_CC_100004.txt,Al Gore,Antagonist,Antagonist
EN_CC_200152.txt,Pentagon,Antagonist,Protagonist
EN_UA_027879.txt,Vladimir Putin,Protagonist,Innocent
EN_UA_100688.txt,Russia,Antagonist,Protagonist
EN_UA_100864.txt,Russia,Antagonist,Protagonist
EN_UA_013710.txt,Putin,Innocent,Innocent
EN_UA_004209.txt,Russia,Protagonist,Innocent
EN_UA_300032.txt,Kiev,Antagonist,Innocent
EN_UA_300031.txt,Ukraine,Innocent,Antagonist
EN_UA_300048.txt,HUNTER,Antagonist,Protagonist
EN_UA_300012.txt,Kremlin's,Antagonist,Innocent
EN_CC_200052.txt,Guterres,Antagonist,Innocent
EN_UA_013727.txt,U.S,Antagonist,Innocent
EN_UA_003579.txt,UN World Food Program,Protagonist,Innocent
EN_CC_200116.txt,Pierre Poilievre,Protagonist,Innocent
EN_UA_300010.txt,Marjorie Taylor Greene,Protagonist,Innocent
EN_CC_200021.txt,Melissa McKendree,Protagonist,Innocent
EN_CC_200292.txt,The United Nations,Antagonist,Protagonist
EN_UA_300108.txt,Russian intelligence,Antagonist,Antagonist
EN_CC_200086.txt,WEF,Antagonist,Protagonist
EN_CC_200016.txt,Red Flag,Antagonist,Innocent
EN_UA_013257.txt,Russia,Innocent,Antagonist
EN_UA_002416.txt,Meta,Protagonist,Antagonist
EN_UA_022051.txt,UK,Antagonist,Innocent
EN_UA_001052.txt,Blinken,Protagonist,Antagonist
